datetime,close,percent_b
2021-05-21,125.43,0.927949
2021-05-20,127.31,0.856042
2021-05-19,124.69,0.677519
2021-05-18,124.85,0.756474
2021-05-17,126.27,0.707952
2021-05-14,127.45,0.797789
2021-05-13,124.97,0.726392
2021-05-12,122.77,0.729374
2021-05-11,125.91,0.515371
2021-05-10,126.85,0.720747
2021-05-07,130.21,0.349267
2021-05-06,129.74,0.543409
2021-05-05,128.1,0.209686
2021-05-04,127.85,-0.0903406
2021-05-03,132.54,-0.213228
2021-04-30,131.46,-0.0953315
2021-04-29,133.48,-0.159965
2021-04-28,133.58,-0.0802748
2021-04-27,134.39,-0.0807221
2021-04-26,134.72,0.0661211
2021-04-23,134.32,0.108674
2021-04-22,131.94,0.125814
2021-04-21,133.5,0.146419
2021-04-20,133.11,0.279606
2021-04-19,134.84,0.337083
2021-04-16,134.16,0.208963
2021-04-15,134.5,0.257419
2021-04-14,132.03,0.48564
2021-04-13,134.43,0.548658
2021-04-12,131.24,0.487237
2021-04-09,133,0.312321
2021-04-08,130.36,0.39661
2021-04-07,127.9,0.22064
2021-04-06,126.21,0.355296
2021-04-05,125.9,-0.115414
2021-04-01,123,0.483995
2021-03-31,122.15,0.33898
2021-03-30,119.9,0.583644
2021-03-29,121.39,0.911672
2021-03-26,121.21,1.08391
2021-03-25,120.59,0.427366
2021-03-24,120.09,0.397813
2021-03-23,122.54,0.803767
2021-03-22,123.39,0.822609
2021-03-19,119.99,0.811106
2021-03-18,120.53,1.04617
2021-03-17,124.76,0.958455
2021-03-16,125.57,0.97037
2021-03-15,123.99,1.02948
